ref_musee;nom_du_musee;regions;ville;annee;departements;date_appellation;payant;gratuit;total;note;commentaire
5056201;Musée Maritime de l'Ile de Tatihou;NORMANDIE;SAINT-VAAST-LA-HOUGUE;2018;MANCHE;01/02/2003;68351;3213;71564;;
7702201;Musée Départemental de l'Ecole de Barbizon - Auberge Ganne;ILE-DE-FRANCE;BARBIZON;2006;SEINE ET MARNE;01/02/2003;21434;7644;29078;;
5061501;Musée Régional du Cidre et du Calvados;NORMANDIE;VALOGNES;2018;MANCHE;01/02/2003;1507;927;2434;;
7718602;Musée d'Art et d'Histoire Militaire;ILE-DE-FRANCE;FONTAINEBLEAU;2006;SEINE ET MARNE;01/02/2003;1112;3031;4143;;
5063901;Musée de la Poeslerie;NORMANDIE;VILLEDIEU-LES-POELES-ROUFFIGNY;2018;MANCHE;01/02/2003;3772;1056;4828;;
7733301;Musée Départemental de Préhistoire d'Île de France;ILE-DE-FRANCE;NEMOURS;2006;SEINE ET MARNE;01/02/2003;2736;30988;33724;;
7647401;Musée Industriel de la Corderie Vallois;NORMANDIE;NOTRE-DAME-DE-BONDEVILLE;2018;SEINE-MARITIME;01/02/2003;0;11329;11329;;
7737901;Musée de Provins et du Provinois;ILE-DE-FRANCE;PROVINS;2006;SEINE ET MARNE;01/02/2003;15134;6435;21569;;
7654002;MUNAE - Musée National de l'Education;NORMANDIE;ROUEN;2018;SEINE-MARITIME;06/01/2002;9941;11780;21721;;
7740501;Musée des Pays de Seine-et-Marne;ILE-DE-FRANCE;SAINT-CYR-SUR-MORIN;2006;SEINE ET MARNE;01/02/2003;2281;4198;6479;;
7654007;Muséum d'Histoire Naturelle;NORMANDIE;ROUEN;2018;SEINE-MARITIME;01/02/2003;3052;44666;47718;;
9307001;Musée Municipal;ILE-DE-FRANCE;SAINT-OUEN;2006;SEINE SAINT-DENIS;01/02/2003;;;;F;
1601501;Musée des Beaux-Arts;NOUVELLE-AQUITAINE;ANGOULEME;2018;CHARENTE;01/02/2003;11111;30801;41912;;
9406801;Musée de Saint-Maur - Villa Médicis;ILE-DE-FRANCE;LA VARENNE-SAINT-HILAIRE;2006;VAL DE MARNE;11/01/2003;66;7806;7872;;
1730006;Muséum d'Histoire Naturelle;NOUVELLE-AQUITAINE;LA ROCHELLE;2018;CHARENTE-MARITIME;06/01/2002;17704;45353;63057;;
9550002;Musée Camille Pissarro;ILE-DE-FRANCE;PONTOISE;2006;VAL D'OISE;01/02/2003;15;4534;4549;;
1729904;Musée National de la Marine;NOUVELLE-AQUITAINE;ROCHEFORT;2018;CHARENTE-MARITIME;06/01/2002;18859;11293;30152;;
7842001;Musée-Maison Maurice Ravel;ILE-DE-FRANCE;MONTFORT-L'AMAURY;2006;YVELINES;01/02/2003;2780;0;2780;;
1738501;Musée de l'Ile d'Oléron;NOUVELLE-AQUITAINE;ST-PIERRE D'OLERON;2018;CHARENTE-MARITIME;01/02/2003;8118;3441;11559;;
7849801;Musée du Jouet Pierre Pinel;ILE-DE-FRANCE;POISSY;2006;YVELINES;01/02/2003;15156;4076;19232;;
2403701;Musée du Tabac;NOUVELLE-AQUITAINE;BERGERAC;2018;DORDOGNE;01/02/2003;3681;1455;5136;;
7855101;Musée Départemental Maurice Denis;ILE-DE-FRANCE;SAINT-GERMAIN-EN-LAYE;2006;YVELINES;01/02/2003;26332;3007;29339;;
2417204;Musée National de la Préhistoire;NOUVELLE-AQUITAINE;LES EYZIES-DE-TAYAC;2018;DORDOGNE;06/01/2002;36445;34867;71312;;
9743501;Musée Historique de Villèle;LA REUNION;SAINT-GILLES-LES-HAUTS;2006;REUNION;01/02/2003;6586;15975;22561;;
2432202;Musée Militaire - Souvenir du Périgord;NOUVELLE-AQUITAINE;PERIGUEUX;2018;DORDOGNE;01/02/2003;2218;1000;3218;;
1119401;Musée Municipal;LANGUEDOC-ROUSSILLON;LASTOURS;2006;AUDE;01/02/2003;;;;F;
3306309;Centre National Jean Moulin;NOUVELLE-AQUITAINE;BORDEAUX;2018;GIRONDE;01/02/2003;;;;F;
1136901;Musée Archéologique;LANGUEDOC-ROUSSILLON;SALLELES D'AUDE;2006;AUDE;01/02/2003;11000;0;11000;;
3306303;Musée des Beaux-Arts;NOUVELLE-AQUITAINE;BORDEAUX;2018;GIRONDE;06/01/2002;36080;50891;86971;;
3403203;Muséum d'Histoire Naturelle;LANGUEDOC-ROUSSILLON;BEZIERS;2006;HERAULT;01/02/2003;;;;F;
6410201;Musée Basque et de l'Histoire de Bayonne;NOUVELLE-AQUITAINE;BAYONNE;2018;PYRÉNÉES ATLANTIQUES;01/02/2003;20874;43592;64466;;
3417209;Musée du Vieux Montpellier;LANGUEDOC-ROUSSILLON;MONTPELLIER;2006;HERAULT;01/02/2003;0;6200;6200;;
6416001;Musée Edmond Rostand;NOUVELLE-AQUITAINE;CAMBO-LES-BAINS;2018;PYRÉNÉES ATLANTIQUES;01/02/2003;76903;9698;86601;;
3417901;Musée Archéologique Paul Soyris;LANGUEDOC-ROUSSILLON;MURVIEL-LES-MONTPELLIER;2006;HERAULT;01/02/2003;;;;NC;
8606602;Musée Municipal de l'Hôtel de Sully;NOUVELLE-AQUITAINE;CHATELLERAULT;2018;VIENNE;01/02/2003;;;;F;
6604902;Musée départemental d'Art Moderne;LANGUEDOC-ROUSSILLON;CERET;2006;PYRENEES ORIENTALES;01/02/2003;74086;0;74086;;
8619403;Musée de l'hypogée des Dunes;NOUVELLE-AQUITAINE;POITIERS;2018;VIENNE;06/01/2002;0;481;481;;
6613602;Musée des Monnaies et Médailles Joseph Puig;LANGUEDOC-ROUSSILLON;PERPIGNAN;2006;PYRENEES ORIENTALES;01/02/2003;;;;NC;
0918101;Musée de la Préhistoire;OCCITANIE;LE MAS D'AZIL;2018;ARIEGE;01/02/2003;32526;2914;35440;;
8708501;Musée de l'Evêché;LIMOUSIN;LIMOGES;2006;HAUTE VIENNE;18/07/2002;0;29311;29311;;
1104901;Eburomagus Musée Archéologique;OCCITANIE;BRAM;2018;AUDE;23/02/2012;815;2007;2822;;
5432301;Musée Municipal des Emaux et Faïences;LORRAINE;LONGWY;2006;MEURTHE ET MOSELLE;01/02/2003;4860;1300;6160;;
1120601;Musée Petiet;OCCITANIE;LIMOUX;2018;AUDE;01/02/2003;709;2717;3426;;
5432901;Musée du Château de Lunéville;LORRAINE;LUNEVILLE;2006;MEURTHE ET MOSELLE;01/02/2003;0;8072;8072;;
1126202;Musée Archéologique;OCCITANIE;NARBONNE;2018;AUDE;12/06/2002;;;;R;
5550202;Musée de la Bière et du Pays de Stenay;LORRAINE;STENAY;2006;MEUSE;24/02/2003;8276;5745;14021;;
1137901;Musée des Corbières;OCCITANIE;SIGEAN;2018;AUDE;01/02/2003;180;959;1139;;
5763101;Jardin d'Hiver, Musée de La Faïence;LORRAINE;SARREGUEMINES;2006;MOSELLE;01/02/2003;5773;4951;10724;;
1208901;Musée Régional de Géologie Pierre Vetter;OCCITANIE;DECAZEVILLE;2018;AVEYRON;01/02/2003;;;;F;
5771201;Musée Départemental Georges de la Tour;LORRAINE;VIC-SUR-SEILLE;2006;MOSELLE;01/02/2003;29477;0;29477;;
1209601;Musée des Mœurs et Coutumes, Musée du Rouergue;OCCITANIE;ESPALION;2018;AVEYRON;01/02/2003;639;386;1025;;
8816002;Musée de l'Image;LORRAINE;EPINAL;2006;VOSGES;01/02/2003;18143;8517;26660;;
1220201;Musée Fenaille;OCCITANIE;RODEZ;2018;AVEYRON;01/02/2003;22436;8462;30898;;
8816001;Musée Départemental d'Art Ancien et Contemporain;LORRAINE;EPINAL Cedex;2006;VOSGES;01/02/2003;2999;11817;14816;;
3002801;Musée Albert André;OCCITANIE;BAGNOLS-SUR-CEZE;2018;GARD;01/02/2003;44;4530;4574;;
8830401;Musée de la Lutherie et de l'Archèterie Française;LORRAINE;MIRECOURT;2006;VOSGES;26/05/2002;6256;3301;9557;;
3156501;Le Musée - Arts et Figures des Pyrénées Centrales;OCCITANIE;SAINT-GAUDENS;2018;HAUTE-GARONNE;01/02/2003;211;887;1098;;
0912201;Musée Départemental de l'Ariège;MIDI-PYRENEES;FOIX;2006;ARIEGE;01/02/2003;80409;5995;86404;;
3155509;Muséum d'Histoire Naturelle;OCCITANIE;TOULOUSE;2018;HAUTE-GARONNE;06/01/2002;168455;137341;305796;;
1209602;Musée Joseph Vaylet;MIDI-PYRENEES;ESPALION;2006;AVEYRON;01/02/2003;2870;435;3305;;
3155506;Musée du Vieux Toulouse;OCCITANIE;TOULOUSE;2018;HAUTE-GARONNE;01/02/2003;6068;1004;7072;;
3002801;Musée Albert André;MIDI-PYRENEES;BAGNOLS-SUR-CEZE;2006;GARD;01/02/2003;1748;1341;3089;;
3155503;Musée Paul Dupuy;OCCITANIE;TOULOUSE;2018;HAUTE-GARONNE;01/02/2003;3842;15216;19058;;
3020201;Musée Paul Raymond;MIDI-PYRENEES;PONT-SAINT-ESPRIT;2006;GARD;01/02/2003;186;1598;1784;;
3403901;Musée de l'Etang de Thau;OCCITANIE;BOUZIGUES;2018;HERAULT;01/02/2003;3110;8860;11970;;
3025801;Musée de la Maison Romane;MIDI-PYRENEES;SAINT-GILLES-DU-GARD;2006;GARD;01/02/2003;0;6290;6290;;
3411901;Musée de la Cloche et de la Sonnaille;OCCITANIE;HEREPIAN;2018;HERAULT;01/02/2003;2271;1106;3377;;
3220801;Musée d'Archéologie;MIDI-PYRENEES;LECTOURE;2006;GERS;01/02/2003;2445;350;2795;;
3417202;Musée Languedocien;OCCITANIE;MONTPELLIER;2018;HERAULT;01/02/2003;;;;F;
3104201;Musée du Pays de Luchon;MIDI-PYRENEES;BAGNERES-DE-LUCHON;2006;HAUTE-GARONNE;01/02/2003;2355;695;3050;;
4633001;Musée Municipal;OCCITANIE;VAYRAC;2018;LOT;01/02/2003;102;0;102;;
3147201;Musée Archéologique;MIDI-PYRENEES;SAINT-BERTRAND-DE-COMMINGES;2006;HAUTE-GARONNE;01/02/2003;;;;F;
4811601;Ecomusée du Mont Lozère;OCCITANIE;LE PONT DE MONTVERT;2018;LOZERE;01/02/2003;0;850;850;;
3155509;Muséum d'Histoire Naturelle;MIDI-PYRENEES;TOULOUSE;2006;HAUTE-GARONNE;06/01/2002;;;;F;
6605301;Musée d'Art Moderne - Fonds Peskè;OCCITANIE;COLLIOURE;2018;PYRENEES ORIENTALES;01/02/2003;8935;2325;11260;;
6505905;Muséum d'Histoire Naturelle;MIDI-PYRENEES;BAGNERES-DE-BIGORRE;2006;HAUTES-PYRENEES;01/02/2003;1500;289;1789;;
8109101;Musée du Protestantisme de la Réforme à la Laïcité;OCCITANIE;FERRIERES;2018;TARN;01/02/2003;2754;895;3649;;
6505901;Musée Bigourdan du Vieux Moulin;MIDI-PYRENEES;BAGNERES-DE-BIGORRE;2006;HAUTES-PYRENEES;01/02/2003;;;;F;
8109902;Muséum d'histoire naturelle Philadelphe Thomas;OCCITANIE;GAILLAC;2018;TARN;01/02/2003;1098;2314;3412;;
4613801;Musée Murat;MIDI-PYRENEES;CŒUR DE CAUSSE;2006;LOT;01/02/2003;;;;NC;
8114001;Musée du Pays Vaurais;OCCITANIE;LAVAUR;2018;TARN;01/02/2003;1734;4936;6670;;
4633001;Musée Municipal;MIDI-PYRENEES;VAYRAC;2006;LOT;01/02/2003;212;53;265;;
8122001;Musée du Pays Rabastinois;OCCITANIE;RABASTENS;2018;TARN;01/02/2003;399;4451;4850;;
8106501;Musée Goya;MIDI-PYRENEES;CASTRES;2006;TARN;06/01/2002;10596;9686;20282;;
4410904;Musée du Château des Ducs de Bretagne;PAYS DE LA LOIRE;NANTES;2018;LOIRE-ATLANTIQUE;01/02/2003;148735;184005;332740;;
8212101;Musée d'Histoire Naturelle Victor Brun;MIDI-PYRENEES;MONTAUBAN;2006;TARN-ET-GARONNE;01/02/2003;756;4393;5149;;
4902101;Musée Joseph Denais;PAYS DE LA LOIRE;BEAUFORT-EN-VALLEE;2018;MAINE-ET-LOIRE;06/10/2002;6008;2827;8835;;
5917201;Musée d'Archéologie et d'Histoire Locale;NORD-PAS-DE-CALAIS;DENAIN;2006;NORD;01/02/2003;0;2550;2550;;
4909901;Musée d'Art et d'Histoire;PAYS DE LA LOIRE;CHOLET;2018;MAINE-ET-LOIRE;06/04/2002;1777;14300;16077;;
6216001;Château musée;NORD-PAS-DE-CALAIS;BOULOGNE-SUR-MER;2006;PAS-DE-CALAIS;01/02/2003;22217;11109;33326;;
4909904;Musée du Textile;PAYS DE LA LOIRE;CHOLET;2018;MAINE-ET-LOIRE;06/04/2002;5406;8373;13779;;
6258801;Musée d'Art et d'Histoire Roger Rodière;NORD-PAS-DE-CALAIS;MONTREUIL-SUR-MER;2006;PAS-DE-CALAIS;01/02/2003;;;;F;
4935301;Musée de l'Ardoise;PAYS DE LA LOIRE;TRELAZE;2018;MAINE-ET-LOIRE;01/02/2003;8710;0;8710;;
6276701;Musée Municipal Bruno Danvin;NORD-PAS-DE-CALAIS;SAINT-POL-SUR-TERNOISE;2006;PAS-DE-CALAIS;01/02/2003;0;2920;2920;;
5300301;Musée des Tisserands Mayennais;PAYS DE LA LOIRE;AMBRIERES-LES-VALLEES;2018;MAYENNE;01/02/2003;136;171;307;;
1433301;Musée d'Ethnographie et d'Arts Populaires et Musée de la Marine;BASSE-NORMANDIE;HONFLEUR;2006;CALVADOS;01/02/2003;16496;1247;17743;;
5307701;Musée Communal Robert Tatin;PAYS DE LA LOIRE;COSSE-LE-VIVIEN;2018;MAYENNE;28/06/2002;22285;5568;27853;;
1433302;Musée Eugène Boudin;BASSE-NORMANDIE;HONFLEUR;2006;CALVADOS;01/02/2003;28783;1314;30097;;
5309601;Musée Municipal;PAYS DE LA LOIRE;ERNEE;2018;MAYENNE;01/02/2003;;;;F;
1437001;Musée de la Mine;BASSE-NORMANDIE;LE MOLAY-LITTRY;2006;CALVADOS;01/02/2003;4883;991;5874;;
5312201;Musée Archéologique Départemental de Jublains;PAYS DE LA LOIRE;JUBLAINS;2018;MAYENNE;18/07/2002;11267;10177;21444;;
1437002;Musée de la Meunerie - Moulin de Marcy;BASSE-NORMANDIE;LE MOLAY-LITTRY;2006;CALVADOS;01/02/2003;3777;2787;6564;;
7217901;Musée Espace Faïence de Malicorne;PAYS DE LA LOIRE;MALICORNE-SUR-SARTHE;2018;SARTHE;23/10/2009;5437;5523;10960;;
1471501;Musée de Trouville - Villa Montebello;BASSE-NORMANDIE;TROUVILLE-SUR-MER;2006;CALVADOS;01/02/2003;5415;5966;11381;;
8509201;Musée de Fontenay-le-Comte;PAYS DE LA LOIRE;FONTENAY-LE-COMTE;2018;VENDEE;14/12/2002;1081;2733;3814;;
5011001;Musée de l'Abbaye;BASSE-NORMANDIE;CERISY-LA-FORET;2006;MANCHE;01/02/2003;6089;0;6089;;
8504601;Musée ornithologique Charles-Payraudeau;PAYS DE LA LOIRE;LA-CHAIZE-LE-VICOMTE;2018;VENDEE;01/02/2003;215;294;509;;
5021802;Musée du Vieux Granville;BASSE-NORMANDIE;GRANVILLE;2006;MANCHE;01/02/2003;4605;4596;9201;;
0420901;Musée Gallo-Romain Sisteron;PROVENCE-ALPES-CÔTE D'AZUR;SISTERON;2018;ALPES DE HAUTE PROVENCE;01/02/2003;0;11989;11989;;
2701601;Musée Municipal Nicolas Poussin;HAUTE-NORMANDIE;LES ANDELYS;2006;EURE;01/02/2003;993;1655;2648;;
0600401;Musée Picasso;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;2018;ALPES-MARITIMES;01/02/2003;71844;42985;114829;;
7635102;Abbaye de Graville - Musée du Prieuré de Graville;HAUTE-NORMANDIE;LE HAVRE;2006;SEINE-MARITIME;01/02/2003;1167;4204;5371;;
0600402;Musée d'Histoire et d'Archéologie;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;2018;ALPES-MARITIMES;01/02/2003;5729;3359;9088;;
7645201;Musée des Sapeurs-Pompiers de France;HAUTE-NORMANDIE;MONTVILLE;2006;SEINE-MARITIME;01/02/2003;5156;2117;7273;;
0602902;Musée de la Mer;PROVENCE-ALPES-CÔTE D'AZUR;CANNES;2018;ALPES-MARITIMES;01/02/2003;41397;33508;74905;;
7647401;Musée Industriel de la Corderie Vallois;HAUTE-NORMANDIE;NOTRE-DAME-DE-BONDEVILLE;2006;SEINE-MARITIME;01/02/2003;4745;5193;9938;;
0608304;Musée Jean Cocteau Collection Séverin Wunderman;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;2018;ALPES-MARITIMES;01/02/2003;13752;25787;39539;;
7654010;Musée de la Céramique;HAUTE-NORMANDIE;ROUEN;2006;SEINE-MARITIME;06/01/2002;5959;6826;12785;;
0608811;Musée National Marc Chagall;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2018;ALPES-MARITIMES;06/01/2002;108132;64757;172889;;
7675801;Musée Municipal des Ivoires;HAUTE-NORMANDIE;YVETOT;2006;SEINE-MARITIME;01/02/2003;903;474;1377;;
0609801;Ecomusée du Pays de la Roudoule;PROVENCE-ALPES-CÔTE D'AZUR;PUGET-ROSTANG;2018;ALPES-MARITIMES;01/02/2003;1513;4306;5819;;
4932802;Château-Musée;PAYS DE LA LOIRE;SAUMUR;2006;MAINE-ET-LOIRE;01/02/2003;30078;0;30078;;
1300105;Musée- Atelier de Paul Cézanne;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2018;BOUCHES DU RHONE;01/02/2003;72881;6239;79120;;
8516301;Musée de la Construction Navale Artisanale;PAYS DE LA LOIRE;NOIRMOUTIER EN L'ILE;2006;VENDEE;01/02/2003;6737;912;7649;;
1300404;Muséon Arlaten;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2018;BOUCHES DU RHONE;01/02/2003;0;1893;1893;;
8516302;Musée du Château;PAYS DE LA LOIRE;NOIRMOUTIER-EN-L'ILE;2006;VENDEE;01/02/2003;37126;976;38102;;
1300405;Musée Départemental de l'Arles Antique;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2018;BOUCHES DU RHONE;01/02/2003;29828;94462;124290;;
8522601;Musée La Bourrine du Bois-Juquaud;PAYS DE LA LOIRE;SAINT-HILAIRE-DE-RIEZ;2006;VENDEE;28/07/2004;10575;12183;22758;;
1320601;Musée Cantini;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2018;BOUCHES DU RHONE;01/02/2003;29431;32996;62427;;
0209301;Musée Franco-Américain du Château de Blérancourt;PICARDIE;BLERANCOURT;2006;AISNE;06/01/2002;;;;F;
1305601;Musée Ziem;PROVENCE-ALPES-CÔTE D'AZUR;MARTIGUES;2018;BOUCHES DU RHONE;01/02/2003;0;14069;14069;;
0230401;Musée Jeanne d'Aboville;PICARDIE;LA FERE;2006;AISNE;01/02/2003;321;188;509;;
1310002;Musée Estrine - Présence Van Gogh;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-REMY-DE-PROVENCE;2018;BOUCHES DU RHONE;15/03/2007;12339;4156;16495;;
0269101;Musée Entomologique;PICARDIE;SAINT-QUENTIN;2006;AISNE;01/02/2003;8472;0;8472;;
1310302;Musée de Salon et de la Crau;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;2018;BOUCHES DU RHONE;01/02/2003;0;8387;8387;;
0272201;Musée Municipal de Soissons;PICARDIE;SOISSONS;2006;AISNE;01/02/2003;0;28547;28547;;
8311801;Musée Archéologique;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-RAPHAËL;2018;VAR;01/02/2003;0;21000;21000;;
0273801;Musée de la Résistance et de la Déportation;PICARDIE;TERGNIER;2006;AISNE;01/02/2003;5922;4184;10106;;
8313703;Musée d'Art de Toulon - M.A.T.;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;2018;VAR;01/02/2003;0;16901;16901;;
6014301;Musée Pillon;PICARDIE;CHAUMONT-EN-VEXIN;2006;OISE;01/02/2003;0;300;300;;
8403102;Musée Lapidaire et Archéologie;PROVENCE-ALPES-CÔTE D'AZUR;CARPENTRAS;2018;VAUCLUSE;01/02/2003;;;;F;
6015903;Musée national de la Voiture et du Tourisme (Annexe du musée National du Château de Compiègne);PICARDIE;COMPIEGNE;2006;OISE;06/01/2002;;;;;"6015903 ; 6015901"
8403105;Musée Sobirats;PROVENCE-ALPES-CÔTE D'AZUR;CARPENTRAS;2018;VAUCLUSE;01/02/2003;;;;F;
6015901;Musée du Château de Compiègne;PICARDIE;COMPIEGNE;2006;OISE;06/01/2002;30238;40810;71048;;"6015903 ; 6015901"
8413901;Musée-Bibliothèque François Pétrarque;PROVENCE-ALPES-CÔTE D'AZUR;FONTAINE-DE-VAUCLUSE;2018;VAUCLUSE;01/02/2003;1566;1800;3366;;
6066401;Musée Archéologique de la région de Breteuil;PICARDIE;VENDEUIL-CAPLY;2006;OISE;01/02/2003;;;;F;
8407201;Musée Municipal Camille Pautet;PROVENCE-ALPES-CÔTE D'AZUR;MAZAN;2018;VAUCLUSE;01/02/2003;;;;F;
8002103;Muséum d'histoire naturelle;PICARDIE;AMIENS;2006;SOMME;01/02/2003;;;;F;
8408701;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;ORANGE;2018;VAUCLUSE;01/02/2003;50679;998;51677;;
8062001;Musée Alfred Danicourt;PICARDIE;PERONNE;2006;SOMME;01/02/2003;0;1181;1181;;
1730005;Musée Protestant;POITOU-CHARENTES;LA ROCHELLE;2006;CHARENTE-MARITIME;01/02/2003;1506;862;2368;;
1741502;Musée du Présidial;POITOU-CHARENTES;SAINTES;2006;CHARENTE-MARITIME;01/02/2003;1211;1241;2452;;
1741504;Musée Dupuy-Mestreau;POITOU-CHARENTES;SAINTES;2006;CHARENTE-MARITIME;01/02/2003;1110;1838;2948;;
1736901;Musée Ernest Cognacq;POITOU-CHARENTES;SAINT-MARTIN-DE-RE;2006;CHARENTE-MARITIME;01/02/2003;1179;1192;2371;;
7904201;Musée des Tumulus de Bougon;POITOU-CHARENTES;BOUGON;2006;DEUX-SEVRES;01/02/2003;17550;6559;24109;;
7904901;Musée de Bressuire;POITOU-CHARENTES;BRESSUIRE;2006;DEUX-SEVRES;01/02/2003;0;4118;4118;;
7919102;Musée d'Histoire Naturelle;POITOU-CHARENTES;NIORT;2006;DEUX-SEVRES;01/02/2003;;;;F;
7919104;Musée Bernard d’Agesci;POITOU-CHARENTES;NIORT;2006;DEUX-SEVRES;01/02/2003;2384;7612;9996;;
7932901;Musée Henri Barré;POITOU-CHARENTES;THOUARS;2006;DEUX-SEVRES;01/02/2003;618;1046;1664;;
8607001;Musée des Traditions Populaires et d'Archéologie;POITOU-CHARENTES;CHAUVIGNY;2006;VIENNE;01/02/2003;9071;0;9071;;
8616502;Musée Municipal de la Maison-Dieu;POITOU-CHARENTES;MONTMORILLON;2006;VIENNE;01/02/2003;;;;F;
8619401;Musée Rupert de Chièvres;POITOU-CHARENTES;POITIERS;2006;VIENNE;06/01/2002;863;2376;3239;;
0413501;Musée de la Faïence;PROVENCE-ALPES-CÔTE D'AZUR;MOUSTIERS-SAINTE-MARIE;2006;ALPES DE HAUTE PROVENCE;01/02/2003;7300;3119;10419;;
0600401;Musée Picasso;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;2006;ALPES-MARITIMES;01/02/2003;;;;F;
0601802;Musée d'Histoire Locale;PROVENCE-ALPES-CÔTE D'AZUR;BIOT;2006;ALPES-MARITIMES;01/02/2003;3246;4691;7937;;
0608305;Musée des Beaux-Arts;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;2006;ALPES-MARITIMES;01/02/2003;0;18011;18011;;
0608303;Musée de Préhistoire Régionale;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;2006;ALPES-MARITIMES;01/02/2003;0;8961;8961;;
0608806;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2006;ALPES-MARITIMES;01/02/2003;0;75181;75181;;
0608811;Musée National Message Biblique Marc Chagall;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2006;ALPES-MARITIMES;06/01/2002;98073;33900;131973;;
0608803;Musée des Beaux-Arts Jules Chéret;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2006;ALPES-MARITIMES;06/01/2002;16998;29510;46508;;
0608808;Musée du Palais Lascaris;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2006;ALPES-MARITIMES;01/02/2003;0;53835;53835;;
0615502;Musée Picasso la guerre et la paix à Vallauris;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;2006;ALPES-MARITIMES;06/01/2002;28005;13305;41310;;"0615502 ; 0615501"
0615501;Musée Magnelli, Musée de la Céramique;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;2006;ALPES-MARITIMES;01/02/2003;;;;;"0615502 ; 0615501"
1300104;Musée Granet;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2006;BOUCHES DU RHONE;01/02/2003;400264;88511;488775;;
1300404;Muséon Arlaten;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2006;BOUCHES DU RHONE;01/02/2003;14996;34743;49739;;
1300402;Musée Camarguais;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2006;BOUCHES DU RHONE;01/02/2003;12223;3907;16130;;
1300403;Musée Réattu;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2006;BOUCHES DU RHONE;01/02/2003;15490;9385;24875;;
1304701;Musée Archéologique d'Istres René Beaucaire;PROVENCE-ALPES-CÔTE D'AZUR;ISTRES;2006;BOUCHES DU RHONE;01/02/2003;2162;1976;4138;;
1305201;Musée Frédéric Mistral;PROVENCE-ALPES-CÔTE D'AZUR;MAILLANE;2006;BOUCHES DU RHONE;01/02/2003;2600;800;3400;;
1305504;Musée des Docks Romains;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2006;BOUCHES DU RHONE;01/02/2003;2265;4934;7199;;
1320401;Musée des Beaux-Arts de Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2006;BOUCHES DU RHONE;06/01/2002;;;;F;
1305505;Musée d'Histoire de Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2006;BOUCHES DU RHONE;01/02/2003;12576;25061;37637;;
1310301;Musée de l'Empéri de Salon et de la Crau;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;2006;BOUCHES DU RHONE;01/02/2003;6995;16707;23702;;
8301901;Musée des Arts et d’Histoire;PROVENCE-ALPES-CÔTE D'AZUR;BORMES-LES-MIMOSAS;2006;VAR;01/02/2003;0;8945;8945;;
8302301;Musée du Pays Brignolais;PROVENCE-ALPES-CÔTE D'AZUR;BRIGNOLES;2006;VAR;01/02/2003;2272;4441;6713;;
8305003;Musée des A.T.P. de Moyenne Provence;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2006;VAR;01/02/2003;10081;4767;14848;;
8306102;Musée des Troupes de Marine;PROVENCE-ALPES-CÔTE D'AZUR;FREJUS;2006;VAR;2006-07-05 00:00:00;0;16201;16201;;
8400301;Musée d'Apt;PROVENCE-ALPES-CÔTE D'AZUR;APT;2006;VAUCLUSE;01/02/2003;1881;4958;6839;;
8400702;Musée du Petit Palais;PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;2006;VAUCLUSE;01/02/2003;20915;14148;35063;;
8403501;Synagogue Musée Juif Comtadin;PROVENCE-ALPES-CÔTE D'AZUR;CAVAILLON;2006;VAUCLUSE;01/02/2003;3310;3021;6331;;
8403503;Musée Jouve;PROVENCE-ALPES-CÔTE D'AZUR;CAVAILLON;2006;VAUCLUSE;01/02/2003;;;;F;
